RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
394466,28,"Cincinnati, OH",msa,OH,917.2111551495694,923.4943834313857,929.1153131767309,931.7329955516396,931.0520178500082,934.3226726311118,938.9622041157692,944.5184471599194,949.6702484539841,952.3354268708448,956.0187043096518,958.7869459926203,961.1376782140127,959.0534736671376,961.9164775275603,962.2218420862159,967.9162959370252,968.3412574703256,972.3482466787032,974.5679795502233,977.5082011491414,981.19340098937,985.8237881960398,990.3596826797256,994.7476214564757,999.1531043309562,1000.5658482534842,1004.8246243951147,1007.5891292457901,1013.6969253452321,1017.0925880823872,1021.6913611772055,1023.6539674396522,1026.048177640101,1027.8380053425524,1031.1609603196941,1034.5957017634776,1040.0842855571032,1046.468660656274,1052.6616893673095,1056.6817925692435,1060.8871770197895,1064.062905090781,1067.0658616260152,1072.0204637853167,1079.1410621279326,1083.6578689488465,1090.328573437217,1093.2504630201931,1098.002916750835,1102.0716991599309,1105.6142849343341,1110.7278416802073,1115.1203803969881,1121.0523695726456,1126.9516337592718,1132.6070753923013,1136.3134348772833,1142.2889429177997,1145.901843918001,1152.602588922382,1157.0653713158608,1166.6627756387486,1166.2540977548597,1167.6564764432012,1169.4907947289728,1177.3162513242664,1180.5271107657609,1187.3964136740262,1192.023781666358,1200.1190941207904,1204.9967639791214,1212.0389051016189,1218.9599432039206,1226.3958155457478,1236.3483752003522,1244.9103661958206,1257.3998241128322,1267.2400483375618,1284.1210063226627,1298.2013798819667,1310.8523546564716,1321.6621961087978,1330.721417211281,1343.9001248653096,1354.1869122581168,1365.8866717969947,1379.9555223130692,1392.5742581278303,1408.266642307936,1423.2187378757772,1431.8843377292621,1435.4912708390887,1445.3991732098173,1454.6119774072697,1466.6407881778728,1473.5173103421962,1482.7394759637484,1490.0363303461127,1495.107557566574,1501.1064467949868,1501.8129249439176,1502.5997620216697,1504.9455679627074,1511.2541123543203
394355,29,"Austin, TX",msa,TX,1288.2532461308442,1293.7274648822247,1295.0553363804083,1294.7887175843066,1291.8274194832136,1296.5436029932398,1302.5521246176097,1324.7089676025316,1328.5571040421578,1335.2122365824976,1340.0021304284703,1349.4466396914436,1349.8959400359893,1343.8540326105153,1341.8186930781021,1346.0564405846872,1346.4705941216207,1351.1050514075102,1355.99464061595,1343.442900464403,1347.3312035273634,1346.5045212334055,1347.6536541846067,1348.558450949501,1357.356401496852,1383.6625797058412,1393.32260899562,1395.8991056337677,1395.3947346834052,1395.8052717123376,1392.4700081300084,1397.4349293592716,1396.1173077021663,1400.9089982193598,1408.7111350563428,1411.5051785812122,1412.0498508633202,1408.6596955483515,1410.6153538428332,1416.59590926507,1421.595009080197,1429.6169146633192,1439.714854801615,1448.8701460268742,1454.4736614310448,1457.5413935853783,1464.9211824144372,1470.844183196444,1475.3552867246192,1477.743155931031,1483.0515828191185,1487.668899326039,1495.788592194706,1500.0308104980174,1504.5633003883179,1508.884750163961,1516.4989574745407,1524.0682480349603,1526.562211853603,1532.8885783655294,1540.3059568250349,1548.0754182125665,1550.4705753015364,1540.8177102456877,1526.1569408810112,1512.3558458364198,1505.2256805757488,1503.8713806937965,1502.3405477213003,1507.2783194280273,1518.8974286444568,1530.3603982351951,1542.4314541803565,1551.927164027358,1567.7762832393964,1594.4927086211846,1630.1472240423063,1673.915681112159,1717.625100655131,1762.274383283293,1800.1895273328144,1830.2769950390946,1847.8010416282968,1865.959415325891,1876.6598769131117,1893.9389748174528,1904.417423895089,1922.7557615847238,1936.2571679420587,1948.3636686223338,1951.820439576478,1948.7877519590047,1944.097572620037,1944.660272522848,1951.0439430823096,1955.0404092509496,1962.296467479158,1963.8600152797742,1965.3690906422773,1954.995889690679,1942.313808071261,1924.2960317672814,1909.6215852679134,1896.0391682703605,1885.032857414146
394775,30,"Las Vegas, NV",msa,NV,1054.6078905429895,1057.9188276383145,1061.7509201018815,1065.9809086470375,1070.8050502966375,1073.3868973620026,1077.3089285012627,1081.5327059562917,1087.792583336698,1091.4360612789278,1095.4275549198173,1099.177568401748,1102.5302887151415,1105.4300696752152,1107.0293218187865,1111.1208632394453,1115.6746980685577,1123.6808261174108,1127.0679665546804,1130.7879080264959,1132.6919640034675,1137.7688593780717,1141.80162399121,1145.396922292919,1152.0103318039196,1158.6620638232553,1166.2535956187396,1169.636431303587,1173.830671097608,1179.0079974192029,1186.2031073125104,1192.575022440576,1198.8739723401627,1204.7044107842514,1211.195240401539,1219.0102621050175,1225.4864750048184,1233.621169508089,1240.5386826631313,1250.0462758713363,1256.824767010371,1262.6830816693553,1269.0326167095025,1276.1648860618652,1285.023305140513,1293.2705715167883,1301.653866321763,1309.166539889515,1315.830663474718,1319.9930802291983,1326.087928382374,1331.7235516761116,1338.9747910887002,1345.6916859756473,1351.868617639219,1357.6526424208862,1362.3089175171176,1366.9259460545118,1371.1499429767216,1375.2975834199317,1379.9715840176134,1385.5603270634,1392.2727590014106,1386.9089638533922,1377.4496340744934,1371.21756959347,1379.7391639197333,1392.9342249699453,1409.614349821015,1430.79534547205,1448.8011148965008,1466.4265721091178,1480.6039733447726,1496.8468996866638,1512.0888999475337,1540.009504910523,1580.3892330648941,1629.170888390485,1670.1215237845308,1712.6147535535108,1748.7677417237487,1786.2578290937736,1805.6422620003884,1821.4884872673153,1831.4987822711482,1842.6625171524404,1851.117546037771,1858.1372923719669,1860.01722420337,1860.5263193412964,1861.127153925425,1849.6564706429692,1836.4944992081544,1822.2149722936947,1822.4332833707117,1824.417436543327,1830.9090036359776,1833.6817959731795,1837.3786222563365,1836.2352720833185,1831.545966048729,1821.739019010075,1811.922364223451,1808.4517087167992,1808.0212947748853
394735,31,"Kansas City, MO",msa,MO,904.9790963163181,907.5139976761318,912.9200652832811,915.3371474320646,918.751626928239,920.514849436898,924.3525738638061,927.5742402239525,929.0744175736534,931.8488128201855,934.9814108056354,938.8009811046527,942.7552313289294,944.8731300714136,947.110902354387,949.6200901354734,950.9170630507274,955.7587028889412,958.6773838777186,964.918049301757,969.5467436338681,975.0257651094173,976.6392995207582,977.2142035883976,977.5192987840724,982.9867408173214,985.8569759301769,990.5203008590457,994.1180566543902,996.4641616538834,999.3183945464227,1002.0547655298722,1005.9450316561487,1010.3287537918382,1014.78336882305,1020.2762054944953,1021.4666847133813,1022.5177888324968,1025.263930178547,1028.2511332660551,1031.0398845741308,1033.9556674050548,1035.5641728280805,1039.2785024083935,1043.6377540727628,1048.4253503047275,1052.1948086660184,1053.035826173584,1057.2076195880845,1060.7577296225713,1064.8012908332205,1067.7521303059912,1071.6507723690297,1075.3989787056837,1080.2858692444074,1082.98638817175,1085.0579594723283,1086.4610079502636,1089.4836580733286,1094.5320903368183,1099.209088329587,1103.4659216973491,1111.8665647475443,1114.9832237216522,1116.7429033846965,1118.6657771793105,1122.7916584316174,1130.5676451255054,1140.2488777748674,1148.3167636376293,1154.3473168241997,1152.4461119366617,1157.056798711238,1163.8292559314016,1173.7747796954684,1184.5801969723782,1195.8335992623558,1209.189100248228,1219.3138114294316,1225.8039920403428,1232.9953510668086,1242.677220069958,1254.7573359351675,1267.4100511758154,1279.6481023692008,1290.5174583145626,1300.700392251075,1309.3906367092861,1320.3118926171362,1330.8367921307752,1341.752733884085,1351.2615651796557,1360.4565010574063,1369.0347998844502,1376.0926191264273,1385.322335799626,1391.7959528244464,1397.8623032157295,1402.7774627386982,1408.4463598890766,1411.971082278435,1414.1932438370916,1416.7837205150818,1421.0852762175057,1424.152720911127
394492,32,"Columbus, OH",msa,OH,970.7686643885241,974.1096348261577,974.2350475770709,975.5481023112897,981.7722946902641,986.9400359498446,993.0656092239478,997.6776787198353,1002.1642863610585,1009.7514151788812,1010.3598943691986,1007.8701303277209,1010.5512213929204,1013.2375171032269,1019.5676184214466,1023.8570762658622,1029.519493837312,1037.552060250196,1037.6825488155891,1040.3343357150318,1035.5154490635502,1036.4455925281982,1041.6221320673153,1050.0758202564969,1056.3223671814003,1060.9742308622892,1065.3504955968037,1068.284823103914,1067.7893699722042,1068.5603679988042,1072.4107534553068,1077.5148183170459,1086.477658335045,1088.7679291919428,1094.8919995944448,1098.200322919807,1105.846845973584,1111.1991628053368,1118.302347589643,1124.3081877792504,1130.0248832230413,1133.2921265508605,1138.5246439546352,1142.7042249304752,1144.5004344934844,1146.6147689853744,1147.9758994458223,1153.7389010162217,1159.566318060391,1164.0588280616885,1165.6950253475402,1169.4080813250382,1174.595873189723,1180.5487999390461,1185.0238082765993,1189.1021532588588,1194.6188584858203,1201.9343005879614,1207.1029025807009,1209.6166546364866,1210.1595583822223,1213.3075051838202,1222.2401109720706,1224.6960702099495,1224.750672395468,1226.4514457040714,1230.7282169740765,1239.3793686361987,1244.6776712316548,1259.594321961342,1266.826403961472,1277.7834769036604,1278.1577361374632,1283.84899596987,1289.6017163330714,1296.6721816757827,1307.4774637339838,1317.9441626335067,1333.0892097551962,1345.227261007693,1357.8156421505287,1371.560505788078,1385.1278007683402,1398.1978823682693,1407.398351016804,1416.1385874298321,1422.23321424794,1434.117868275444,1446.1143145195354,1463.704844264072,1476.9896028346109,1482.000404043473,1485.648072684359,1487.2510324013783,1492.584040101182,1497.2324582949566,1509.209092847019,1518.394666835504,1528.825180774932,1534.3745160078352,1537.6967411415226,1535.8067467289168,1533.7950369752778,1538.3763415786698,1543.8545303408146
394705,34,"Indianapolis, IN",msa,IN,953.6791124444296,956.2194576086777,958.8071500967727,960.4129328025219,962.5616838137549,963.0090796159178,964.0310259062608,966.8164921011188,970.4941162607475,973.9413882255624,978.8106261111318,983.2973331065267,984.4111402195994,983.5765989198185,982.5237979924536,987.4175550171852,991.6299016453561,994.8641681778985,996.7983674775691,996.5066456576728,996.4557429217641,995.986891496437,995.5671184357711,994.662473665116,996.9504584048775,1002.3290607780041,1009.0389691128612,1012.3354293776083,1015.3088586574645,1019.4528292307364,1022.3407049761532,1025.7916469443685,1028.9466936795134,1035.224555361596,1038.8063602921416,1044.2361696812238,1046.6668179424366,1050.2470374107963,1051.199177351,1053.1026773719761,1055.8571422181362,1059.778684996503,1063.6036175081847,1068.5617964411683,1069.4049411596536,1072.6008125688231,1077.2495633201477,1084.506730101853,1089.098354960983,1089.299592454759,1093.7334788140176,1098.0306480219188,1102.118382137886,1105.074099849687,1109.1141518457025,1112.4950653389596,1119.2666295885,1122.811517585997,1126.6358673089148,1127.7115197486614,1131.915798941183,1138.474308697216,1152.3526570113454,1154.5085597068983,1161.7568836011037,1165.3251354619588,1172.9564338837547,1177.5429092546174,1184.153404188058,1195.1929851262216,1202.0578652600116,1212.4703595285785,1217.4079129286008,1223.3907459815318,1228.5778209601606,1238.5343211833815,1251.5251438941295,1267.8525737486998,1284.3058040141811,1300.395972785075,1316.3626485917064,1333.6180207823957,1346.862774969193,1352.7189876869916,1360.1754960839326,1370.3368336966316,1386.891093241618,1403.0175762201861,1416.15477628477,1430.0774319333566,1443.1933669374985,1450.8788296612104,1453.901274809241,1458.2931665633514,1467.2283024255853,1480.231956353881,1492.5982673953836,1500.624405062762,1503.6116619402012,1504.9366371214307,1504.9567301932918,1502.4770864375735,1498.751883199769,1499.1974740769087,1501.5767503492516
394475,35,"Cleveland, OH",msa,OH,904.6975435735324,912.314009848062,912.9849274933678,918.6698819819655,917.8945229755093,916.6628739640627,916.2703591340361,920.8690738028181,922.0532291119124,926.3918851868541,928.51410532846,932.6347798328794,933.3256444580809,929.6361155522272,928.421348301138,925.2202533570289,930.7485620775,937.4151146931264,942.6395847651731,940.6982565416583,941.4978145337758,942.392554230453,944.2665302461542,942.9121440485966,945.1424619704987,950.0629757910485,956.9549633849155,961.4572767055416,965.4217970647295,965.6128418939941,966.4248279811637,966.7089279922504,970.1814755385407,970.7691167869111,974.7942531885741,973.4948541298561,978.717899824663,981.575903640565,986.382445249595,986.4241882620311,988.6193756812638,991.0876808165457,995.4547431403572,1001.8697869663916,1004.733770775321,1010.8199464349985,1013.8701408539188,1019.5942001818601,1021.4311112816929,1024.5426705079308,1024.9177471048024,1030.6275717950787,1033.451026202225,1037.851868100904,1040.8051023075293,1043.8681081793814,1047.6919873135887,1050.401326250489,1053.6191680285272,1058.1239803979347,1061.7895567212488,1065.321004207235,1066.2352156833667,1073.6627317937478,1076.1037679729054,1078.6606761396997,1082.1069195189611,1088.4595154870444,1094.985647092066,1099.12979166574,1104.5683078370369,1109.1209641589755,1123.8874136867357,1131.8462321131835,1143.6285612401439,1143.5246769051425,1152.9100875096485,1163.3128763196266,1181.2714999876434,1192.4650246180133,1205.1653919130933,1212.0410028995857,1223.0643150193341,1230.2280830788454,1236.0549642725891,1246.9358211181761,1254.2408965243735,1268.854255797283,1279.6313235624355,1291.21764605478,1294.1423776065092,1295.9348848121635,1301.691397177251,1312.123415129387,1318.43485318925,1327.4950566874877,1332.8538677208094,1336.901712742779,1341.9061247598665,1345.7856608327972,1348.498374281682,1349.6027510544811,1352.9819834829302,1359.7489836930974,1362.0037211135575
395059,36,"San Jose, CA",msa,CA,2645.7124038916677,2666.6135308731527,2677.955671402494,2712.296016257417,2731.7330521777167,2764.6456398343935,2781.7042577025577,2806.55904639069,2816.888496044109,2835.150939688795,2851.55563475985,2866.0717475965866,2866.5695496796316,2879.1069778450906,2882.826412859685,2877.3522576803703,2874.0864869058423,2861.193607473938,2858.361101495202,2840.5027505829453,2840.180559062352,2830.4685091803335,2835.5719585489715,2837.86377834541,2870.48737401241,2886.3074447887943,2914.4224734000463,2917.266851965564,2930.1835510669766,2938.652802506449,2946.1789637967427,2955.669411789987,2966.6544173178863,2982.8658600852505,2994.2339227658435,2997.217945334823,3000.477916063368,3012.34947592576,3021.590556378378,3037.4401499774303,3038.86244374883,3047.502722105603,3052.4547367431956,3066.172321194125,3074.141305910859,3080.0113615193795,3088.0104392593407,3092.622608858097,3099.9001417096565,3098.18345807057,3094.440829725991,3099.5144890473057,3110.853426406148,3120.3907570836946,3131.4445018453403,3137.321694132434,3143.46872345658,3150.24385402891,3154.7796059997922,3166.955916932841,3171.343577158065,3181.9774692338774,3178.895290003859,3160.9321196498786,3126.56060477017,3084.1036995373966,,3007.0100593706225,2981.2177120232595,2960.5632231035997,2955.6780125735336,2941.2030050260896,2932.2066545821945,2921.42437549959,2923.882052842231,2938.9974413671875,2967.45053635128,2992.3108613710156,3027.5813998250455,3057.872343414794,3092.24393893254,3125.8303959475725,3148.567785146153,3172.5582978895295,3196.025131698637,3222.737134215445,3241.6902804083993,3265.272370270227,3284.1845096122897,3316.905739754928,3335.9303029199455,3351.7724373333567,3351.876323560215,3358.140457624466,3365.6336761758416,3373.7233701766495,3381.787464636113,3386.0002826633054,3390.835518424236,3385.836540899436,3378.6389307458103,3362.580684351554,3349.5594451959655,3338.6038894592043,3333.1895981593602
394902,37,"Nashville, TN",msa,TN,1218.9399361435178,1221.7242011987507,1228.5281059118333,1232.832036191629,1239.8246323746903,1244.7092287553237,1249.5657357058403,1254.06700425976,1259.672074158212,1270.7135279895008,1275.9508271357606,1282.6025392698207,1288.8045464205186,1297.5290040388786,1301.973507632568,1304.5221673111269,1309.423101542743,1317.193218247278,1323.8259705146363,1328.1683352317243,1333.3102604301582,1333.5353236741162,1333.6159213619687,1336.5279471511806,1343.7777830213536,1352.0729429499372,1359.9639764969738,1366.2364124304052,1370.4478550383592,1368.8913462661199,1371.9234786657946,1378.5140563091027,1385.1938104901124,1386.664770447217,1387.3430099779168,1390.9244042785053,1395.143302162691,1399.0897680622795,1399.6920268819165,1403.8983071498303,1404.9714048491678,1411.6413530964471,1412.3960923176191,1416.2969054998318,1416.8311018061802,1428.3905787310305,1435.6900314327231,1442.0329322161342,1439.5819289570074,1443.9607689861598,1449.5406497348433,1453.6603438045065,1460.858456216119,1466.1685739432726,1474.2338392226384,1478.7089428968077,1485.7254265330755,1487.6749013171932,1493.771833660722,1498.7626430038226,1509.678268537203,1515.3935019554212,1519.9616165301775,1519.404265187446,1514.6873531712915,1510.5080002349637,1507.6460219239334,1511.6219074697835,1513.2435216333392,1521.7407386737611,1525.7244063598987,1535.4419189177627,1539.8372329912027,1548.4966293569796,1557.865388682693,1577.5985914506916,1601.4039721890003,1629.908538632849,1662.9170404220733,1696.8069267293697,1728.4237460502109,1756.544859980517,1777.3557276368867,1797.3847019660298,1817.0938637018437,1837.6887009126558,1857.3464701395642,1872.429120508482,1888.2016523174987,1904.1059196462138,1915.9657693609213,1919.1841666988428,1918.6427479878369,1922.3283426945004,1931.9395169228048,1938.6978211759183,1946.2784861959535,1951.0055491219784,1954.513755454061,1955.3558037071455,1952.6557295169766,1945.7730471207603,1937.710434321188,1932.8730926477735,1930.938401108675
395194,38,"Virginia Beach, VA",msa,VA,1167.3596420459103,1166.9351341194388,1167.8115240216673,1170.1238682644782,1171.3363121720915,1172.9830179341734,1172.6683294564352,1175.497878728082,1176.8261735288952,1180.1225350467312,1180.5324811387557,1180.4227817620476,1179.2700251392332,1178.9693246435404,1179.523208924272,1180.6112500618071,1183.1265522741771,1184.2646014177658,1185.1331121203664,1184.8689912610882,1185.822552395427,1185.5109219298295,1184.4008225794057,1188.4579626480343,1193.3630424399144,1200.0630597979539,1202.0927761337769,1203.5270720975793,1204.7729795346768,1206.8406785601126,1210.2339166568884,1210.8655356438671,1214.5665778589653,1215.7445699259997,1218.8650156942458,1217.7244830885154,1218.8001488509024,1223.0691272050628,1226.5025997044993,1231.6187976444744,1233.2925502257308,1234.2408287659791,1236.5931907276195,1239.494876009168,1241.4865236619999,1244.1150935208802,1249.2518130176186,1251.752220467885,1257.4885546557775,1258.4112157282589,1261.2535368027925,1263.131898556647,1267.6815843108138,1272.8418591811453,1276.5573836884018,1281.4850432764067,1285.5499650747006,1290.698688459631,1293.3523683407107,1299.2719405546075,1301.6689452247535,1306.0339063040137,1306.381724893633,1307.091087967565,1306.9437626158888,1307.9391677771926,1314.8449540149118,1325.2134196421152,1337.1277856111258,1347.5830227272008,1360.1227650981714,1371.635788138624,1383.0253610521022,1394.7075171390322,1410.038544665338,1430.8102284961974,1454.8448359194585,1484.7719191782576,1510.6969049449115,1532.3645056738228,1548.7803325073546,1565.56606295396,1574.0539961775828,1582.6686339058579,1587.184987722658,1595.744532006952,1605.4117069866463,1615.1227103898232,1627.0696703836252,1633.1418391035165,1639.5322018105037,1642.968950104933,1649.6796040224178,1656.1508036600649,1667.8820087364588,1678.0072752043764,1692.1812882833558,1702.1611663364538,1710.2099301866544,1713.7701628272605,1713.2912899008265,1713.4859308471282,1713.855239147501,1717.3513484963096,1720.0033462256613
395005,39,"Providence, RI",msa,RI,1170.4155427935634,1180.0142637830322,1190.429652858195,1189.1379145965977,1192.9582465036767,1199.724110582158,1202.8207419234154,1205.7966041496486,1208.0384068227881,1221.5978999199997,1226.5070918627157,1232.698690733364,1236.3446457256325,1239.8183337266819,1240.8136045343435,1246.4332485162138,1253.79823169688,1249.860592172652,1259.1867847789172,1267.1682615293228,1291.6498153987218,1293.3213859853993,1299.9967409488224,1301.4906680202441,1309.0790436569255,1312.3859920819964,1312.9509279828521,1319.2536686662816,1322.2337265933606,1325.069513767483,1330.2711561720823,1333.8739506282154,1317.4612393135442,1322.4806729559864,1333.9938395105928,1363.629637479838,1369.6881488072088,1372.0434563321933,1379.6988973748105,1381.730302475809,1388.781261235365,1404.3775946789992,1413.4255305349157,1418.529702716581,1422.1143251757762,1421.8239215904584,1428.3272606483213,1426.0995346996667,1436.8398971416502,1441.3970968943804,1449.3800504099831,1458.2552183817625,1464.30407041762,1465.9981620956917,1468.76881663836,1475.7325314019229,1490.4770004073155,1502.0445947727358,1504.0720647590088,1504.771511571236,1506.3549230422022,1515.7364564979814,1527.8881901181455,1530.024674320302,1527.6221916902703,1529.4742174005537,1538.767087196409,1553.5338147972695,1570.6577465212713,1589.4795581151977,1610.693441558966,1622.5705806760297,1629.4249996293786,1644.0400068388126,1660.7059697806442,1683.3719338102132,1691.1113114723069,1706.1610709479364,1728.8226091154067,1750.6050607480538,1775.2056650164975,1785.6330784727018,1801.8801400051404,1815.9343449078367,1840.6407785359584,1859.0695497585116,1874.3714110604851,1889.154812704546,1918.4321127185688,1938.379570528929,1954.429659720052,1958.917905322284,1960.6653445500467,1975.092299343065,1986.5422012239317,2005.8122531798695,2016.9292619955268,2026.9201283733212,2039.0860834952673,2049.768146352323,2057.9045594183813,2068.4744746948013,2075.964137305616,2091.4617147547574,2106.636677903417
394714,40,"Jacksonville, FL",msa,FL,1059.3515813468907,1061.6031085780871,1064.4957294101453,1066.3315595880933,1069.9032825916365,1072.5758062550888,1076.7326952213105,1081.9254873887207,1085.520294439485,1090.654014017394,1093.05671136349,1098.5273321112809,1100.0640850793927,1103.647689326124,1104.9716284943017,1109.1743787931284,1114.0961486388305,1117.561575895228,1117.5982124186382,1119.304464553253,1123.0129259551122,1126.3839963983223,1128.0083263472757,1126.466503976997,1130.4320823338526,1135.5911578133682,1144.7285655894962,1150.400074368362,1154.185230672321,1158.7467387261577,1164.6234850531246,1168.6352305327198,1171.7250352748158,1173.7122698764153,1179.069567428202,1186.9061291870055,1194.8254792098849,1200.1035245014994,1203.4656595457534,1206.5584626292316,1212.1755718851484,1217.3179855104693,1223.9414973985745,1227.776615484808,1231.8485632047875,1236.6535698085797,1244.271234135333,1248.4794673944928,1251.4855428103942,1253.9769941411673,1257.320241968932,1262.151461088884,1265.8603045007874,1269.9446263574791,1272.9104921095764,1278.5947757278389,1284.1329700475721,1289.6512187610983,1291.6873302042927,1295.7345701977567,1299.6298332010163,1304.9856924012265,1314.0223819318185,1313.7341575705475,1311.8402028125495,1308.0434450711,1313.324201939317,1321.5642912838744,1332.331549866919,1343.605834595363,1355.803123050862,1367.2577623589402,1380.8886015477638,1392.8169154998943,1411.5739171534594,1434.2476570508209,1464.218661631684,1499.0018072735656,1534.2070335824344,1570.4426405789172,1600.2244095811088,1625.0093031700374,1645.4360957906213,1663.111482699604,1681.4388800083966,1700.6846279921963,1712.7687910918994,1726.3825601361607,1734.5127222605777,1748.3315768612597,1754.196858352066,1757.7077162983276,1756.6814134368242,1762.1655143573923,1770.232277986929,1779.3809806021384,1785.3164872558298,1789.6624005074402,1794.725276067538,1796.3405829020344,1797.115343175603,1789.956966949551,1785.4412166258317,1780.174355231663,1779.8245215733734
394862,41,"Milwaukee, WI",msa,WI,986.2604405473254,975.357338600662,982.9119731381489,981.853732070573,986.1669973799701,987.2961637458124,993.7577300373603,993.6002306164688,1000.8708246120317,1003.5651530347438,1000.6433247966658,990.573560236281,990.5579138982076,1000.3371340259564,1002.8920541147847,1007.3037180867917,1005.3451538895073,1017.7716760218254,1015.7302138125121,1018.125143686336,1013.6200115823573,1020.3483511477463,1024.4924556670665,1033.3966380961147,1033.9003639649568,1032.6853602613667,1028.3666896162097,1028.7852148206714,1034.5998582758284,1032.9346037679957,1033.9116831691192,1034.5214102056714,1035.9233638303035,1034.3188980709588,1035.897266760282,1041.2653152119524,1048.1992572644424,1050.8635496671143,1052.0340977494766,1054.5187649963682,1056.6651107778791,1058.6600073518266,1060.458008775274,1062.7920356145323,1061.473017264553,1065.507410600068,1065.1314361910388,1066.7690142174,1069.29013520754,1073.575781125887,1079.7266378135153,1082.5690168283456,1084.2106909252961,1086.7592027169624,1090.955903482192,1094.217219446846,1101.140498391262,1103.2196233609852,1107.9416345190673,1108.411960485011,1108.9177656179647,1110.1865569018585,1112.9003580955637,1115.349808506349,1114.7229018315936,1116.3662946480122,1118.2774742331637,1118.7820490374665,1120.395683148311,1126.3741662970153,1132.5756231859802,1136.0140128920766,1139.2946453238592,1145.7437971060385,1152.6265029642414,1159.6281877147446,1166.0381665141051,1175.6796635665064,1180.5170076870088,1190.8072231934527,1199.933528341948,1209.3765267361387,1213.6724721115434,1219.123330035385,1224.0564395947686,1232.0012858632576,1240.9040089308342,1248.7920834924573,1259.30079744903,1268.8352413338298,1276.7443158708809,1285.7653491991737,1289.1168641496388,1294.083169608032,1302.329497941815,1310.932508929925,1320.1838523704748,1324.9333684380617,1329.8876093523822,1334.6257436150293,1338.030797250251,1339.8777137590878,1345.174543071374,1346.8611811696167,1352.9306084656084
394935,42,"Oklahoma City, OK",msa,OK,978.4882182498393,976.2443205907196,977.6444569924953,979.8929461946079,983.5525600556122,984.8662133915249,989.1059500317391,993.0111496864436,995.6860956309275,996.9063992556984,999.9774755498302,1003.5795415158033,1005.4434704604884,1003.7847528058185,999.1276870811539,999.867092794402,1000.4636559905169,1004.9141323731233,1001.0942260264466,996.1711040846097,991.2658395030642,989.0572777797946,985.5130590285951,985.3728438896891,988.4617192195319,995.6526458759082,1000.7406935738585,1003.729933213961,1005.7238463407966,1005.8246751975951,1007.5614794945938,1009.7616670801125,1014.1026775314184,1016.226360237321,1018.5689144641854,1018.8044748448899,1021.0899389657109,1022.1966481748043,1026.0394780575261,1026.3141940375456,1026.6577421276288,1026.5359669232782,1028.922722568419,1033.545057144071,1037.6748718606975,1041.8701737843487,1044.4927937219632,1048.966181034858,1049.6970779045353,1052.1295507888788,1052.7115163683477,1056.0538967164287,1059.8667706008505,1064.3168018250217,1067.5933861411718,1069.1594071802365,1070.0512009524618,1071.4635457535237,1074.1729207454798,1075.8014783328701,1078.6703308373983,1080.056375756424,1089.4242238049867,1088.6018252738781,1089.1530943943046,1089.089149589757,1092.4740654551906,1097.3133956275205,1103.1479118410778,1112.0826570844254,1121.103555007414,1129.5005305677353,1132.975364555968,1136.490872225897,1142.983086738372,1156.1767173469266,1171.6516578221851,1187.738492651197,1203.983617970659,1218.632458873054,1232.3006946706964,1242.7323306023388,1251.2893477079085,1257.645878405639,1266.4363178669366,1275.6206370528414,1287.9910402476994,1297.4397688837023,1306.4693756011934,1313.591516073873,1317.5526751828222,1319.1380844310904,1319.860978834325,1324.0029461628512,1329.0528274140052,1335.9850118015306,1342.7335723362557,1348.9258978066318,1350.305117985413,1351.060062191097,1350.1930015482815,1350.219881124876,1351.493869653021,1354.7159210230682,1358.3936403382943
